=======================================
Testing Minimized Seeds (723 tests)
=======================================

Step 1: Copying team files...
Step 2: Building Rust binary...
Step 3: Running JavaScript battles...
Step 4: Running Rust battles...
Step 5: Copying results...

Step 6: Comparing results...

Seed 3250: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Lurantis(187/293)], P2=[Victini(221/221)]
Seed 3255: ✗ FAIL - #1: turn=2, prng=3->20, P1=[Gardevoir(258/292)], P2=[Fidgit(307/331)]
Seed 3264: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Bulbasaur(198/237)], P2=[Gardevoir(251/277)]
Seed 3308: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Deoxys(198/234)], P2=[Tapu Fini(243/269)]
Seed 3316: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Cawmodore(172/178)], P2=[Vivillon(266/290)]
Seed 3346: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Bagon(0/220)], P2=[Froslass(220/220)]
Seed 3348: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Voodoom(219/219)], P2=[Yanma(132/170)]
Seed 3367: ✗ FAIL - #1: turn=1, prng=0->0, P1=[Rotom(0/146)], P2=[Porygon2(199/199)]
Seed 3382: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Lickilicky(256/318)], P2=[Gumshoos(252/298)]
Seed 3403: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Surskit(142/142)], P2=[Toedscool(125/204)]
Seed 3433: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Simisear(82/229)], P2=[Lucario(247/258)]
Seed 3435: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Meganium(111/231)], P2=[Dragalge(175/201)]
Seed 3456: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Crabominable(320/321)], P2=[Latias(300/300)]
Seed 3460: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Iron Valiant(206/206)], P2=[Sinistea(154/154)]
Seed 3465: ✗ FAIL - #1: turn=2, prng=0->12, P1=[Larvitar(76/236)], P2=[Starmie(188/214)]
Seed 3469: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Greninja(258/288)], P2=[Eelektrik(205/244)]
Seed 3491: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Solgaleo(391/397)], P2=[Zamazenta(282/282)]
Seed 3492: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Foongus(257/275)], P2=[Charjabug(132/156)]
Seed 3507: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Shroomish(219/219)], P2=[Cufant(173/187)]
Seed 3517: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Krookodile(297/297)], P2=[Venusaur(203/278)]
Seed 3530: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Clefairy(238/272)], P2=[Petilil(186/186)]
Seed 3536: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Golurk(250/250)], P2=[Tangrowth(257/270)]
Seed 3543: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Toxel(172/195)], P2=[Tomohawk(238/238)]
Seed 3558: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Groudon(143/235)], P2=[Simisear(262/293)]
Seed 3578: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Dialga(175/200)], P2=[Caterpie(110/160)]
Seed 3579: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Altaria(245/257)], P2=[Perrserker(124/161)]
Seed 3583: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Luxray(214/231)], P2=[Greninja(175/175)]
Seed 3646: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Fletchinder(181/181)], P2=[Groudon(235/245)]
Seed 3677: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Servine(100/170)], P2=[Wooloo(91/190)]
Seed 3685: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Toedscool(220/237)], P2=[Silcoon(186/186)]
Seed 3688: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Shox(261/277)], P2=[Cradily(160/225)]
Seed 3697: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Argalis(143/181)], P2=[Kyogre(248/266)]
Seed 3701: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Toedscruel(205/228)], P2=[Illumise(205/234)]
Seed 3735: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Turtwig(98/169)], P2=[Magneton(231/236)]
Seed 3749: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Magnezone(246/249)], P2=[Dedenne(52/167)]
Seed 3787: ✗ FAIL - #1: turn=2, prng=0->11, P1=[Necrozma(276/300)], P2=[Dunsparce(261/302)]
Seed 3801: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Shox(311/311)], P2=[Altaria(250/251)]
Seed 3865: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Charizard(231/231)], P2=[Kyogre(221/221)]
Seed 3904: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Araquanid(210/220)], P2=[Ramnarok(218/218)]
Seed 3906: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Minior(249/249)], P2=[Zebstrika(173/173)]
Seed 3934: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Rabsca(302/302)], P2=[Sprigatito(177/177)]
Seed 3953: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Amoonguss(296/336)], P2=[Shox(396/421)]
Seed 3964: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Primarina(228/228)], P2=[Overqwil(133/251)]
Seed 3972: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Geodude(88/232)], P2=[Elekid(65/191)]
Seed 3974: ✗ FAIL - #1: turn=2, prng=0->15, P1=[Magearna(152/252)], P2=[Clefable(185/276)]
Seed 3984: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Rayquaza(238/238)], P2=[Corviknight(225/225)]
Seed 3986: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Sceptile(232/275)], P2=[Silvally(347/348)]
Seed 4016: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Arceus(273/273)], P2=[Meowstic(77/214)]
Seed 4025: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Hippowdon(326/326)], P2=[Spinda(213/249)]
Seed 4044: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Nihilego(198/198)], P2=[Syclant(168/170)]
Seed 4055: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Helioptile(162/202)], P2=[Kyogre(255/277)]
Seed 4071: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Kabuto(105/122)], P2=[Ursaluna(256/267)]
Seed 4082: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Galvantula(201/246)], P2=[Greninja(269/294)]
Seed 4112: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Gurdurr(192/228)], P2=[Growlithe(256/271)]
Seed 4123: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Skiddo(250/268)], P2=[Cosmog(159/212)]
Seed 4126: ✗ FAIL - #1: turn=2, prng=0->12, P1=[Swirlix(203/214)], P2=[Nincada(136/153)]
Seed 4130: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Tandemaus(255/256)], P2=[Sableye(204/204)]
Seed 4141: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Porygon-Z(244/267)], P2=[Tatsugiri(202/260)]
Seed 4142: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Shellos(238/238)], P2=[Stakataka(236/237)]
Seed 4157: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Silvally(252/252)], P2=[Pikachu(154/187)]
Seed 4162: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Chimecho(288/288)], P2=[Voodoll(243/243)]
Seed 4165: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Rattata(187/222)], P2=[Virizion(297/337)]
Seed 4170: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Glastrier(265/340)], P2=[Uxie(217/260)]
Seed 4186: ✗ FAIL - #8: turn=8, prng=38->38, P1=[Lucario(158/158)], P2=[Raticate(132/258)]
Seed 4193: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Tynamo(161/174)], P2=[Chansey(409/427)]
Seed 4202: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Nidoqueen(255/255)], P2=[Venonat(175/175)]
Seed 4257: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Duraludon(41/158)], P2=[Regigigas(259/296)]
Seed 4264: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Skiploom(226/258)], P2=[Entei(270/357)]
Seed 4278: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Drifloon(167/342)], P2=[Golem(314/322)]
Seed 4301: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Hydreigon(248/248)], P2=[Delphox(245/245)]
Seed 4315: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Honedge(239/239)], P2=[Keldeo(163/177)]
Seed 4317: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Castform(254/272)], P2=[Yanma(111/182)]
Seed 4333: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Vulpix(194/231)], P2=[Greninja(217/243)]
Seed 4357: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Reuniclus(308/308)], P2=[Lapras(214/228)]
Seed 4370: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Kyogre(199/259)], P2=[Shiftry(272/308)]
Seed 4378: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Arceus(343/343)], P2=[Lugia(356/370)]
Seed 4383: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Cupra(163/163)], P2=[Escavalier(290/290)]
Seed 4387: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Kangaskhan(299/299)], P2=[Farfetch’d(258/258)]
Seed 4397: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Carkol(262/272)], P2=[Yveltal(201/248)]
Seed 4409: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Porygon-Z(251/303)], P2=[Scrafty(239/277)]
Seed 4430: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Gible(217/253)], P2=[Koffing(118/181)]
Seed 4458: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Kyogre(323/323)], P2=[Oddish(235/235)]
Seed 4460: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Enamorus(223/239)], P2=[Floette(113/169)]
Seed 4479: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Darkrai(158/158)], P2=[Amaura(181/181)]
Seed 4515: ✗ FAIL - #34: turn=35, prng=38->43, P1=[Genesect(123/156)], P2=[Cetoddle(91/295)]
Seed 4567: ✗ FAIL - #1: turn=2, prng=0->10, P1=[Feebas(60/132)], P2=[Darmanitan(345/350)]
Seed 4594: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Tauros(256/272)], P2=[Honedge(176/176)]
Seed 4616: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Dhelmise(212/226)], P2=[Vivillon(264/300)]
Seed 4634: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Rhyhorn(84/190)], P2=[Tyranitar(332/337)]
Seed 4648: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Manectric(0/214)], P2=[Goodra(189/253)]
Seed 4651: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Typhlosion(222/272)], P2=[Eldegoss(53/205)]
Seed 4652: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Keldeo(311/333)], P2=[Rattata(166/166)]
Seed 4660: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Cyclohm(223/333)], P2=[Altaria(263/281)]
Seed 4661: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Mothim(185/185)], P2=[Togedemaru(193/193)]
Seed 4664: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Sunflora(188/188)], P2=[Silvally(304/304)]
Seed 4668: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Burmy(163/163)], P2=[Florges(194/213)]
Seed 4670: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Starmie(132/175)], P2=[Arctibax(255/255)]
Seed 4675: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Poliwhirl(213/213)], P2=[Dragapult(163/165)]
Seed 4682: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Dialga(276/288)], P2=[Dugtrio(196/196)]
Seed 4703: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Gumshoos(153/206)], P2=[Farfetch’d(175/227)]
Seed 4711: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Scolipede(257/257)], P2=[Snorlax(467/467)]
Seed 4716: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Panpour(143/229)], P2=[Togedemaru(266/277)]
Seed 4727: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Volcanion(208/231)], P2=[Gengar(175/175)]
Seed 4743: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Larvitar(134/234)], P2=[Xerneas(325/349)]
Seed 4745: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Crustle(201/255)], P2=[Froslass(240/278)]
Seed 4747: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Cosmoem(162/162)], P2=[Pluffle(180/196)]
Seed 4750: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Medicham(85/211)], P2=[Abomasnow(276/292)]
Seed 4754: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Linoone(268/268)], P2=[Tatsugiri(269/269)]
Seed 4760: ✗ FAIL - #1: turn=2, prng=3->18, P1=[Litten(120/153)], P2=[Nidorina(190/190)]
Seed 4762: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Heracross(259/259)], P2=[Dunsparce(281/281)]
Seed 4764: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Calyrex(142/210)], P2=[Gumshoos(209/229)]
Seed 4767: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Deoxys(184/185)], P2=[Ekans(127/127)]
Seed 4773: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Hoothoot(167/167)], P2=[Primarina(212/225)]
Seed 4813: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Wynaut(352/352)], P2=[Zygarde(478/478)]
Seed 4858: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Piloswine(245/263)], P2=[Stunfisk(219/250)]
Seed 4883: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Gastly(200/211)], P2=[Bagon(174/174)]
Seed 4893: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Suicune(276/291)], P2=[Axew(131/171)]
Seed 4905: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Snover(230/230)], P2=[Kyurem(311/347)]
Seed 4907: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Eldegoss(229/271)], P2=[Darmanitan(74/348)]
Seed 4917: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Scolipede(143/214)], P2=[Gengar(219/219)]
Seed 4947: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Sunkern(120/120)], P2=[Spiritomb(157/166)]
Seed 4949: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Necrozma(296/297)], P2=[Sinistea(238/239)]
Seed 4966: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Shox(268/268)], P2=[Electrelk(245/263)]
Seed 4969: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Tangrowth(274/288)], P2=[Pidgeot(242/266)]
Seed 4990: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Typhlosion(94/188)], P2=[Cyclizar(296/296)]
Seed 5001: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Gumshoos(201/285)], P2=[Heracross(263/309)]
Seed 5009: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Kyogre(201/256)], P2=[Glastrier(330/347)]
Seed 5029: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Scatterbug(160/160)], P2=[Dondozo(403/403)]
Seed 5030: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Wyrdeer(235/337)], P2=[Yanma(229/246)]
Seed 5050: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Houndoom(266/266)], P2=[Overqwil(147/190)]
Seed 5055: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Piloswine(245/245)], P2=[Primeape(138/176)]
Seed 5072: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Tapu Koko(265/284)], P2=[Leafeon(196/196)]
Seed 5080: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Gliscor(170/170)], P2=[Audino(191/192)]
Seed 5101: ✗ FAIL - #9: turn=9, prng=52->59, P1=[Bergmite(147/232)], P2=[Rabsca(11/280)]
Seed 5108: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Minun(180/222)], P2=[Deerling(57/219)]
Seed 5112: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Pikachu(161/227)], P2=[Morpeko(148/192)]
Seed 5123: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Mimikyu(214/214)], P2=[Spectrier(330/330)]
Seed 5125: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Gardevoir(184/217)], P2=[Vivillon(261/306)]
Seed 5131: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Victreebel(254/293)], P2=[Arcanine(317/317)]
Seed 5140: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Diggersby(181/306)], P2=[Pokestar Transport(293/302)]
Seed 5157: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Toedscool(221/239)], P2=[Alcremie(179/179)]
Seed 5166: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Rapidash(162/213)], P2=[Wurmple(189/189)]
Seed 5172: ✗ FAIL - #1: turn=1, prng=0->2, P1=[Syclar(0/167)], P2=[Taillow(180/180)]
Seed 5188: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Vivillon(168/169)], P2=[Vivillon(178/194)]
Seed 5204: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Magearna(223/256)], P2=[Delibird(176/232)]
Seed 5215: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Iron Moth(255/312)], P2=[Emboar(297/367)]
Seed 5245: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Manectric(231/231)], P2=[Deerling(156/156)]
Seed 5251: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Saharascal(115/224)], P2=[Landorus(248/280)]
Seed 5266: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Clodsire(220/220)], P2=[Torracat(201/201)]
Seed 5293: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Zygarde(264/319)], P2=[Chimecho(185/251)]
Seed 5299: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Cyclohm(321/333)], P2=[Flarelm(29/209)]
Seed 5306: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Scizor(124/284)], P2=[Persian(71/184)]
Seed 5307: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Chatot(193/295)], P2=[Emboar(347/355)]
Seed 5343: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Monferno(277/278)], P2=[Quilava(192/192)]
Seed 5345: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Weezing(187/187)], P2=[Tinkatuff(167/167)]
Seed 5358: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Registeel(175/175)], P2=[Sandaconda(297/303)]
Seed 5377: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Metagross(148/166)], P2=[Swadloon(181/181)]
Seed 5379: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Grimer(230/231)], P2=[Victreebel(209/231)]
Seed 5380: ✗ FAIL - #1: turn=1, prng=0->8, P1=[Sableye(209/246)], P2=[Dhelmise(229/229)]
Seed 5395: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Darmanitan(277/277)], P2=[Silvally(303/341)]
Seed 5422: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Arceus(323/323)], P2=[Oricorio(308/308)]
Seed 5468: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Bewear(395/398)], P2=[Sealeo(184/185)]
Seed 5492: ✗ FAIL - #1: turn=2, prng=1->8, P1=[Musharna(336/344)], P2=[Blissey(111/374)]
Seed 5505: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Grovyle(131/186)], P2=[Genesect(239/248)]
Seed 5508: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Huntail(235/266)], P2=[Marshadow(308/308)]
Seed 5538: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Gogoat(137/274)], P2=[Mudkip(206/232)]
Seed 5539: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Vivillon(192/256)], P2=[Scizor(246/258)]
Seed 5561: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Scattervein(121/161)], P2=[Cursola(206/233)]
Seed 5562: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Blipbug(52/115)], P2=[Hoopa(194/194)]
Seed 5571: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Ogerpon(259/259)], P2=[Rotom(168/168)]
Seed 5576: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Ledian(248/266)], P2=[Mismagius(203/203)]
Seed 5577: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Mudkip(229/229)], P2=[Lucario(273/284)]
Seed 5579: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Justyke(255/271)], P2=[Ababo(145/198)]
Seed 5613: ✗ FAIL - #2: turn=3, prng=11->22, P1=[Weedle(180/180)], P2=[Regigigas(376/376)]
Seed 5620: ✗ FAIL - #2: turn=3, prng=6->12, P1=[Dubwool(249/294)], P2=[Alcremie(281/283)]
Seed 5644: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Iron Jugulis(231/309)], P2=[Aerodactyl(146/169)]
Seed 5686: ✓ PASS
Seed 5687: ✗ FAIL - #16: turn=13, prng=59->66, P1=[Zeraora(260/293)], P2=[Eldegoss(76/220)]
Seed 5722: ✓ PASS
Seed 5729: ✗ FAIL - #26: turn=26, prng=81->85, P1=[Xurkitree(22/251)], P2=[Ababo(205/243)]
Seed 5735: ✗ FAIL - #17: turn=18, prng=0->2, P1=[Corvisquire(151/182)], P2=[Caterpie(210/210)]
Seed 5743: ✓ PASS
Seed 5748: ✗ FAIL - #66: turn=65, prng=115->115, P1=[Shedinja(0/1)], P2=[Eelektross(133/177)]
Seed 5761: ✗ FAIL - #40: turn=38, prng=123->127, P1=[Smokomodo(0/236)], P2=[Kyurem(17/367)]
Seed 5762: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Alcremie(110/184)], P2=[Koraidon(295/305)]
Seed 5770: ✗ FAIL - #7: turn=8, prng=36->42, P1=[Chikorita(56/218)], P2=[Hoppip(86/225)]
Seed 5780: ✗ FAIL - #6: turn=5, prng=21->24, P1=[Eelektross(209/251)], P2=[Arceus(332/347)]
Seed 5807: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Guzzlord(602/602)], P2=[Grimmsnarl(275/321)]
Seed 5840: ✗ FAIL - #49: turn=44, prng=139->140, P1=[Tyranitar(261/261)], P2=[Swirlpool(4/182)]
Seed 5854: ✗ FAIL - #29: turn=25, prng=50->56, P1=[Eternatus(342/354)], P2=[Aggron(41/261)]
Seed 5874: ✗ FAIL - #2: turn=3, prng=0->3, P1=[Banette(190/264)], P2=[Tapu Bulu(266/266)]
Seed 5888: ✗ FAIL - #7: turn=7, prng=35->39, P1=[Electabuzz(99/198)], P2=[Pyroak(225/284)]
Seed 5913: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Togedemaru(212/227)], P2=[Wooper(203/269)]
Seed 5926: ✗ FAIL - #17: turn=17, prng=7->9, P1=[Snorlax(0/335)], P2=[Darmanitan(176/288)]
Seed 5948: ✓ PASS
Seed 5954: ✗ FAIL - #70: turn=68, prng=172->177, P1=[Amoonguss(0/354)], P2=[Urshifu(263/263)]
Seed 5964: ✗ FAIL - #9: turn=9, prng=28->34, P1=[Greninja(205/252)], P2=[Malamar(277/311)]
Seed 5991: ✗ FAIL - #24: turn=19, prng=114->119, P1=[Exeggutor(151/321)], P2=[Vivillon(0/225)]
Seed 5992: ✗ FAIL - #36: turn=34, prng=158->162, P1=[Amaura(40/309)], P2=[Tinkatuff(74/190)]
Seed 6005: ✗ FAIL - #1: turn=2, prng=3->18, P1=[Silvally(251/278)], P2=[Rotom(227/250)]
Seed 6007: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Gouging Fire(285/285)], P2=[Dipplin(193/219)]
Seed 6024: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Malamar(28/207)], P2=[Kommo-o(308/308)]
Seed 6042: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Calyrex(203/203)], P2=[Hoopa(187/187)]
Seed 6061: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Silvally(290/290)], P2=[Yamper(158/193)]
Seed 6065: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Crustle(270/275)], P2=[Krookodile(184/194)]
Seed 6088: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Toedscruel(254/265)], P2=[Flabébé(166/166)]
Seed 6104: ✗ FAIL - #1: turn=2, prng=3->18, P1=[Rotom(218/218)], P2=[Terrakion(245/256)]
Seed 6106: ✗ FAIL - #1: turn=2, prng=0->9, P1=[Kyurem(275/343)], P2=[Vivillon(228/267)]
Seed 6124: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Kyogre(260/298)], P2=[Skwovet(173/173)]
Seed 6148: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Weavile(250/272)], P2=[Xerneas(250/252)]
Seed 6201: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Gligar(184/255)], P2=[Hitmonchan(199/199)]
Seed 6216: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Mudkip(226/226)], P2=[Inkay(188/188)]
Seed 6242: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Arceus(259/268)], P2=[Darkrai(172/193)]
Seed 6251: ✗ FAIL - #1: turn=2, prng=3->14, P1=[Miasmaw(251/281)], P2=[Zapdos(335/335)]
Seed 6261: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Pikachu(147/187)], P2=[Quaquaval(228/251)]
Seed 6287: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Kyogre(216/252)], P2=[Minior(221/238)]
Seed 6288: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Sneasel(251/251)], P2=[Ramnarok(242/242)]
Seed 6289: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Cramorant(165/196)], P2=[Palkia(189/189)]
Seed 6302: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Salamence(204/288)], P2=[Barbaracle(215/255)]
Seed 6304: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Pluffle(306/306)], P2=[Landorus(254/264)]
Seed 6305: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Aerodactyl(213/213)], P2=[Cubchoo(220/251)]
Seed 6306: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Happiny(337/337)], P2=[Scolipede(184/184)]
Seed 6345: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Eelektross(278/293)], P2=[Ferroseed(190/190)]
Seed 6348: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Abomasnow(275/275)], P2=[Basculin(237/237)]
Seed 6349: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Toedscruel(176/247)], P2=[Stonjourner(305/305)]
Seed 6359: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Mandibuzz(292/307)], P2=[Tyranitar(126/200)]
Seed 6365: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Ursaring(322/322)], P2=[Hariyama(218/291)]
